id,aggregateDate,airTemperatureMax,airTemperatureMin,airTemperatureAvg,relativeHumidityMax,relativeHumidityMin,relativeHumidityAvg,insolationAvg,windSpeedMax,windSpeedMin,windSpeedAvg,airPressureMax,airPressureMin,airPressureAvg,precipitationSum
IUNG2,2024-08-01T00:00:00Z,15.7,15.5,15.58,99.8,99.8,99.8,,1.3,0.0,0.57,,,,0.0
IUNG2,2024-08-01T01:00:00Z,16.7,16.0,16.3,99.5,93.8,96.88,,1.5,1.0,1.27,,,,0.0
IUNG2,2024-08-01T02:00:00Z,16.2,15.9,16.03,99.7,96.8,98.52,,1.5,0.2,0.9,,,,0.0
IUNG2,2024-08-01T03:00:00Z,17.0,15.8,16.28,99.8,91.9,97.85,,1.7,0.0,0.87,,,,0.0
IUNG2,2024-08-01T04:00:00Z,20.2,17.3,19.02,90.7,66.4,76.62,,1.6,0.4,0.8,,,,0.0
IUNG2,2024-08-01T05:00:00Z,21.1,20.6,20.83,62.8,60.4,61.32,,0.7,0.4,0.62,,,,0.0
IUNG2,2024-08-01T06:00:00Z,21.0,20.8,20.88,64.7,60.1,62.55,,2.4,1.1,1.78,,,,0.0
IUNG2,2024-08-01T07:00:00Z,21.5,20.6,21.1,66.3,61.9,63.72,,1.0,0.5,0.77,,,,0.0
IUNG2,2024-08-01T08:00:00Z,21.8,21.0,21.43,68.9,60.6,65.57,,1.1,0.3,0.7,,,,0.1
IUNG2,2024-08-01T09:00:00Z,21.3,20.5,20.88,76.4,69.7,73.06,,2.6,1.2,1.78,,,,0.0
IUNG2,2024-08-01T10:00:00Z,20.2,20.2,20.2,79.5,75.9,77.7,,2.4,1.6,2.0,,,,0.0
IUNG2,2024-08-01T11:00:00Z,20.3,19.8,20.14,79.3,76.7,77.6,,2.9,2.5,2.64,,,,0.0
IUNG2,2024-08-01T12:00:00Z,20.4,19.9,20.1,77.5,76.1,76.9,,2.4,1.7,2.04,,,,0.0
IUNG2,2024-08-01T13:00:00Z,20.2,19.9,20.02,79.0,76.2,78.06,,2.7,2.5,2.58,,,,0.0
IUNG2,2024-08-01T14:00:00Z,20.3,20.0,20.17,80.4,78.4,79.38,,2.6,0.8,1.87,,,,0.0
IUNG2,2024-08-01T15:00:00Z,20.6,20.3,20.43,82.8,79.2,81.12,,1.8,0.8,1.43,,,,0.0
IUNG2,2024-08-01T16:00:00Z,20.8,20.0,20.52,83.6,80.1,81.38,,1.8,1.4,1.58,,,,0.0
IUNG2,2024-08-01T17:00:00Z,19.4,17.7,18.47,99.9,87.9,96.32,,2.3,0.1,1.07,,,,0.0
IUNG2,2024-08-01T18:00:00Z,17.3,15.9,16.77,99.8,99.8,99.8,,0.9,0.0,0.22,,,,0.0
IUNG2,2024-08-01T19:00:00Z,16.3,15.6,15.97,99.8,99.8,99.8,,0.1,0.0,0.02,,,,0.0
IUNG2,2024-08-01T20:00:00Z,15.3,14.3,14.7,99.8,99.8,99.8,,0.5,0.0,0.22,,,,0.0
IUNG2,2024-08-01T21:00:00Z,14.8,14.2,14.57,99.8,99.8,99.8,,0.4,0.0,0.12,,,,0.0
IUNG2,2024-08-01T22:00:00Z,14.3,13.5,13.92,99.8,99.8,99.8,,0.0,0.0,0.0,,,,0.1
IUNG2,2024-08-01T23:00:00Z,13.4,12.8,13.03,99.8,99.8,99.8,,1.3,0.0,0.45,,,,0.0
IUNG2,2024-08-02T00:00:00Z,13.3,13.1,13.18,99.8,99.8,99.8,,1.1,0.1,0.55,,,,0.0
IUNG2,2024-08-02T01:00:00Z,13.0,12.3,12.7,99.8,99.8,99.8,,0.6,0.0,0.27,,,,0.0
IUNG2,2024-08-02T02:00:00Z,13.5,12.9,13.3,99.8,99.8,99.8,,1.2,0.6,1.0,,,,0.0
IUNG2,2024-08-02T03:00:00Z,14.4,13.6,13.92,99.8,99.8,99.8,,0.8,0.0,0.33,,,,0.0
IUNG2,2024-08-02T04:00:00Z,16.6,14.5,15.38,99.9,99.8,99.82,,0.0,0.0,0.0,,,,0.0
IUNG2,2024-08-02T05:00:00Z,18.1,16.8,17.37,99.9,99.9,99.9,,0.4,0.0,0.1,,,,0.0
IUNG2,2024-08-02T06:00:00Z,21.1,18.8,20.22,99.3,81.5,88.18,,1.0,0.1,0.43,,,,0.0
IUNG2,2024-08-02T07:00:00Z,22.3,21.5,21.96,79.1,72.7,75.66,,1.3,0.6,0.98,,,,0.0
IUNG2,2024-08-02T08:00:00Z,25.1,22.7,24.08,71.6,62.2,66.95,,1.4,0.6,0.9,,,,0.0
IUNG2,2024-08-02T09:00:00Z,26.1,25.1,25.63,62.4,57.1,59.52,,1.3,0.7,1.05,,,,0.0
IUNG2,2024-08-02T10:00:00Z,27.1,25.8,26.45,57.2,50.6,54.23,,1.8,1.0,1.48,,,,0.0
IUNG2,2024-08-02T11:00:00Z,28.2,27.4,27.8,48.8,43.4,46.22,,1.7,1.1,1.48,,,,0.0
IUNG2,2024-08-02T12:00:00Z,28.4,27.7,27.93,46.1,43.0,44.87,,2.3,1.4,1.93,,,,0.0
IUNG2,2024-08-02T13:00:00Z,27.9,27.1,27.45,47.4,46.3,46.92,,2.1,0.3,1.22,,,,0.0
IUNG2,2024-08-02T14:00:00Z,27.1,26.1,26.75,53.9,47.1,49.17,,1.6,0.4,0.98,,,,0.0
IUNG2,2024-08-02T15:00:00Z,25.9,24.9,25.45,59.8,54.5,57.07,,1.6,1.2,1.42,,,,0.0
IUNG2,2024-08-02T16:00:00Z,24.7,23.5,24.12,66.8,60.6,64.52,,1.1,0.0,0.43,,,,0.0
IUNG2,2024-08-02T17:00:00Z,23.2,22.3,22.8,70.7,67.8,69.4,,1.2,0.0,0.47,,,,0.0
IUNG2,2024-08-02T18:00:00Z,22.3,21.5,21.78,68.4,64.1,66.0,,0.8,0.0,0.55,,,,0.0
IUNG2,2024-08-02T19:00:00Z,21.3,20.8,20.97,66.5,64.7,65.53,,0.6,0.1,0.43,,,,0.0
IUNG2,2024-08-02T20:00:00Z,20.6,19.4,20.03,73.0,65.3,68.65,,0.6,0.1,0.23,,,,0.0
IUNG2,2024-08-02T21:00:00Z,19.5,19.1,19.27,75.3,70.0,72.75,,0.9,0.1,0.47,,,,0.0
IUNG2,2024-08-02T22:00:00Z,19.4,18.9,19.08,74.4,70.3,72.68,,0.8,0.0,0.43,,,,0.0
IUNG2,2024-08-02T23:00:00Z,19.3,17.8,18.57,87.4,72.5,80.12,,0.6,0.3,0.47,,,,0.1
IUNG2,2024-08-03T00:00:00Z,17.5,16.8,17.03,99.8,96.1,99.18,,3.0,0.9,1.87,,,,0.2
IUNG2,2024-08-03T01:00:00Z,16.6,15.9,16.25,99.8,99.8,99.8,,2.5,1.0,1.67,,,,1.5
IUNG2,2024-08-03T02:00:00Z,15.8,15.6,15.7,99.8,99.8,99.8,,2.5,1.2,1.65,,,,0.3
IUNG2,2024-08-03T03:00:00Z,15.9,15.7,15.8,99.8,99.8,99.8,,2.1,1.2,1.5,,,,1.7
IUNG2,2024-08-03T04:00:00Z,15.7,15.2,15.44,99.8,99.8,99.8,,3.0,1.9,2.46,,,,4.9
IUNG2,2024-08-03T05:00:00Z,15.1,14.3,14.58,99.8,99.6,99.73,,4.1,3.0,3.5,,,,9.0
IUNG2,2024-08-03T06:00:00Z,14.2,13.4,13.95,99.8,99.4,99.62,,4.4,3.0,3.73,,,,5.7
IUNG2,2024-08-03T07:00:00Z,14.3,14.1,14.17,99.8,99.3,99.58,,5.0,4.3,4.73,,,,4.5
IUNG2,2024-08-03T08:00:00Z,15.3,14.9,15.17,99.8,98.4,99.23,,4.4,3.5,3.93,,,,1.8
IUNG2,2024-08-03T09:00:00Z,16.2,15.3,15.75,99.8,99.7,99.78,,3.3,3.1,3.15,,,,0.3
IUNG2,2024-08-03T10:00:00Z,16.4,16.3,16.35,99.8,98.4,99.1,,4.0,3.1,3.55,,,,0.1
IUNG2,2024-08-03T11:00:00Z,,,,,,,,,,,,,,0.1
IUNG2,2024-08-03T12:00:00Z,16.9,16.8,16.85,94.2,92.2,93.2,,2.9,2.8,2.85,,,,0.0
IUNG2,2024-08-03T13:00:00Z,19.3,18.8,19.17,82.6,74.4,77.68,,3.3,1.6,2.52,,,,0.0
IUNG2,2024-08-03T14:00:00Z,19.2,18.5,18.9,79.1,73.8,76.03,,2.3,1.2,1.68,,,,0.0
IUNG2,2024-08-03T15:00:00Z,18.5,18.4,18.47,79.5,77.9,78.68,,1.8,1.1,1.42,,,,0.0
IUNG2,2024-08-03T16:00:00Z,18.3,17.7,17.95,89.2,78.3,85.13,,1.3,0.9,1.08,,,,0.0
IUNG2,2024-08-03T17:00:00Z,17.7,17.6,17.65,91.2,88.7,89.93,,1.7,1.2,1.38,,,,0.1
IUNG2,2024-08-03T18:00:00Z,17.5,16.7,17.1,92.7,88.7,90.92,,2.1,1.3,1.7,,,,0.0
IUNG2,2024-08-03T19:00:00Z,16.4,15.8,16.03,99.8,91.1,96.53,,2.1,1.4,1.75,,,,0.0
IUNG2,2024-08-03T20:00:00Z,15.9,15.2,15.55,99.8,99.8,99.8,,2.0,1.0,1.43,,,,0.0
IUNG2,2024-08-03T21:00:00Z,14.8,14.0,14.32,99.8,99.8,99.8,,1.7,0.7,1.15,,,,0.0
IUNG2,2024-08-03T22:00:00Z,14.5,13.7,14.05,99.8,99.8,99.8,,1.6,1.2,1.37,,,,0.0
IUNG2,2024-08-03T23:00:00Z,13.4,11.3,12.07,99.8,99.8,99.8,,1.2,0.3,0.7,,,,0.0
IUNG2,2024-08-04T00:00:00Z,11.6,10.9,11.22,99.8,99.8,99.8,,0.2,0.0,0.03,,,,0.0
IUNG2,2024-08-04T01:00:00Z,11.3,10.6,10.85,99.8,99.8,99.8,,0.5,0.0,0.12,,,,0.0
IUNG2,2024-08-04T02:00:00Z,10.8,10.4,10.55,99.8,99.8,99.8,,1.5,0.5,0.97,,,,0.1
IUNG2,2024-08-04T03:00:00Z,12.9,10.7,11.85,99.8,99.8,99.8,,1.0,0.5,0.8,,,,0.0
IUNG2,2024-08-04T04:00:00Z,15.3,13.2,14.22,99.9,99.8,99.82,,1.0,0.4,0.68,,,,0.1
IUNG2,2024-08-04T05:00:00Z,18.3,15.9,17.13,99.7,86.5,93.08,,1.5,0.8,1.22,,,,0.0
IUNG2,2024-08-04T06:00:00Z,20.7,18.9,19.77,84.1,70.6,77.97,,1.4,1.1,1.23,,,,0.0
IUNG2,2024-08-04T07:00:00Z,21.9,21.1,21.55,68.6,62.9,66.63,,1.9,0.9,1.32,,,,0.0
IUNG2,2024-08-04T08:00:00Z,23.4,22.2,22.87,60.4,51.5,55.0,,2.5,1.4,1.95,,,,0.0
IUNG2,2024-08-04T09:00:00Z,24.4,23.7,23.85,51.3,44.4,47.5,,2.6,2.2,2.42,,,,0.0
IUNG2,2024-08-04T10:00:00Z,24.6,24.2,24.42,46.0,43.6,44.72,,2.4,1.8,2.18,,,,0.0
IUNG2,2024-08-04T11:00:00Z,24.9,24.3,24.62,44.4,42.1,43.4,,2.0,1.3,1.58,,,,0.0
IUNG2,2024-08-04T12:00:00Z,25.1,24.6,24.87,43.7,40.8,42.43,,1.9,0.7,1.38,,,,0.0
IUNG2,2024-08-04T13:00:00Z,25.2,24.8,25.0,43.8,40.3,41.83,,2.1,1.1,1.72,,,,0.0
IUNG2,2024-08-04T14:00:00Z,25.3,24.3,24.85,45.2,40.5,42.85,,1.7,1.2,1.42,,,,0.0
IUNG2,2024-08-04T15:00:00Z,24.5,24.0,24.27,51.8,46.1,48.22,,1.1,0.8,0.93,,,,0.0
IUNG2,2024-08-04T16:00:00Z,23.9,21.8,22.9,67.2,50.8,59.92,,0.2,0.0,0.03,,,,0.0
IUNG2,2024-08-04T17:00:00Z,21.5,19.6,20.55,87.0,66.6,74.57,,1.8,0.0,0.35,,,,0.0
IUNG2,2024-08-04T18:00:00Z,20.6,19.9,20.32,78.9,69.7,74.12,,2.7,1.7,2.08,,,,0.0
IUNG2,2024-08-04T19:00:00Z,20.4,19.3,19.93,77.3,69.8,72.7,,2.4,1.9,2.1,,,,0.1
IUNG2,2024-08-04T20:00:00Z,19.1,18.5,18.72,83.6,78.7,81.75,,2.7,1.8,2.32,,,,0.0
IUNG2,2024-08-04T21:00:00Z,19.0,17.8,18.47,99.9,78.9,87.92,,2.4,1.3,1.93,,,,0.0
IUNG2,2024-08-04T22:00:00Z,17.8,17.7,17.72,99.9,99.8,99.82,,1.7,1.4,1.52,,,,0.0
IUNG2,2024-08-04T23:00:00Z,17.6,17.5,17.56,99.9,99.8,99.86,,1.4,0.6,1.02,,,,0.0
IUNG2,2024-08-05T00:00:00Z,17.6,17.3,17.47,99.8,99.8,99.8,,1.9,0.9,1.55,,,,0.0
IUNG2,2024-08-05T01:00:00Z,17.1,16.1,16.7,99.9,99.8,99.82,,2.6,1.7,2.08,,,,0.0
IUNG2,2024-08-05T02:00:00Z,16.2,15.9,16.07,99.8,99.8,99.8,,1.9,1.4,1.68,,,,0.0
IUNG2,2024-08-05T03:00:00Z,16.7,15.9,16.32,99.8,99.8,99.8,,2.1,1.0,1.6,,,,0.0
IUNG2,2024-08-05T04:00:00Z,17.7,16.8,17.3,99.9,99.8,99.87,,2.2,1.3,1.7,,,,0.0
IUNG2,2024-08-05T05:00:00Z,18.6,18.0,18.33,99.8,99.4,99.63,,2.2,1.3,1.82,,,,0.0
IUNG2,2024-08-05T06:00:00Z,19.0,18.3,18.68,99.9,94.6,96.92,,3.4,3.0,3.2,,,,0.0
IUNG2,2024-08-05T07:00:00Z,18.4,18.1,18.2,99.9,99.8,99.88,,3.6,2.8,3.08,,,,0.0
IUNG2,2024-08-05T08:00:00Z,19.6,18.6,19.13,99.1,85.4,90.78,,4.6,2.8,3.97,,,,0.0
IUNG2,2024-08-05T09:00:00Z,19.9,18.9,19.3,78.6,69.2,73.36,,4.4,3.5,3.78,,,,0.0
IUNG2,2024-08-05T10:00:00Z,19.0,18.4,18.7,72.0,69.7,70.98,,3.6,3.2,3.4,,,,0.0
IUNG2,2024-08-05T11:00:00Z,16.2,15.9,16.05,99.8,95.7,97.75,,2.9,2.6,2.75,,,,0.1
IUNG2,2024-08-05T12:00:00Z,16.3,15.9,16.05,99.8,99.8,99.8,,2.3,1.8,1.95,,,,0.0
IUNG2,2024-08-05T13:00:00Z,18.0,16.2,17.2,80.0,70.1,74.44,,3.1,2.1,2.5,,,,0.0
IUNG2,2024-08-05T14:00:00Z,18.5,17.7,18.04,70.5,63.0,66.12,,3.5,2.5,3.0,,,,0.0
IUNG2,2024-08-05T15:00:00Z,18.2,17.6,17.8,69.9,66.6,68.23,,3.1,2.3,2.75,,,,0.0
IUNG2,2024-08-05T16:00:00Z,17.5,16.6,17.1,79.2,71.3,74.98,,2.8,1.9,2.4,,,,0.0
IUNG2,2024-08-05T17:00:00Z,16.2,15.6,15.82,89.2,81.3,86.08,,1.5,0.9,1.23,,,,0.0
IUNG2,2024-08-05T18:00:00Z,15.7,15.5,15.6,91.6,89.9,90.63,,1.5,1.1,1.28,,,,0.0
IUNG2,2024-08-05T19:00:00Z,15.5,15.3,15.4,99.3,93.1,95.35,,1.3,0.6,1.0,,,,0.1
IUNG2,2024-08-05T20:00:00Z,15.3,15.1,15.17,99.8,99.5,99.75,,1.1,0.3,0.9,,,,0.0
IUNG2,2024-08-05T21:00:00Z,15.2,15.1,15.17,99.8,99.8,99.8,,1.8,0.8,1.42,,,,0.0
IUNG2,2024-08-05T22:00:00Z,15.1,15.0,15.07,99.8,99.8,99.8,,1.6,1.3,1.47,,,,0.0
IUNG2,2024-08-05T23:00:00Z,14.9,14.9,14.9,99.8,99.8,99.8,,2.0,1.5,1.75,,,,0.0
IUNG2,2024-08-06T00:00:00Z,15.3,14.9,15.12,99.8,99.8,99.8,,2.4,1.3,1.78,,,,0.0
IUNG2,2024-08-06T01:00:00Z,15.4,15.2,15.3,99.8,99.8,99.8,,2.0,1.2,1.73,,,,0.0
IUNG2,2024-08-06T02:00:00Z,15.9,15.4,15.68,99.8,99.2,99.6,,2.0,1.5,1.84,,,,0.0
IUNG2,2024-08-06T03:00:00Z,16.2,16.0,16.15,99.8,99.1,99.53,,2.2,1.3,1.73,,,,0.0
IUNG2,2024-08-06T04:00:00Z,16.5,16.3,16.37,99.8,95.5,98.42,,2.6,1.4,1.97,,,,0.0
IUNG2,2024-08-06T05:00:00Z,17.2,16.5,16.78,96.9,87.8,92.42,,3.7,2.7,3.2,,,,0.0
IUNG2,2024-08-06T06:00:00Z,17.7,16.9,17.33,86.6,80.1,83.87,,4.3,3.4,3.77,,,,0.0
IUNG2,2024-08-06T07:00:00Z,18.9,18.6,18.7,71.7,62.4,68.57,,4.0,3.0,3.47,,,,0.0
IUNG2,2024-08-06T08:00:00Z,20.2,20.1,20.17,62.8,62.2,62.53,,3.3,2.5,3.0,,,,0.0
IUNG2,2024-08-06T09:00:00Z,21.0,20.1,20.63,62.5,58.9,60.57,,3.3,2.8,3.0,,,,0.0
IUNG2,2024-08-06T10:00:00Z,21.2,21.1,21.14,59.1,56.2,58.16,,3.4,2.5,2.87,,,,0.0
IUNG2,2024-08-06T11:00:00Z,22.1,21.2,21.63,57.3,53.1,55.17,,3.1,2.3,2.78,,,,0.1
IUNG2,2024-08-06T12:00:00Z,24.3,22.6,23.2,52.9,46.0,50.17,,2.5,1.6,2.15,,,,0.0
IUNG2,2024-08-06T13:00:00Z,23.9,22.5,23.42,50.1,41.8,45.7,,3.0,1.8,2.52,,,,0.0
IUNG2,2024-08-06T14:00:00Z,24.0,23.7,23.8,41.3,39.5,40.23,,2.9,2.1,2.33,,,,0.0
IUNG2,2024-08-06T15:00:00Z,23.8,23.2,23.47,44.3,41.0,42.57,,2.4,1.3,1.98,,,,0.0
IUNG2,2024-08-06T16:00:00Z,23.0,20.7,22.18,60.9,45.5,51.38,,1.3,0.6,0.9,,,,0.0
IUNG2,2024-08-06T17:00:00Z,19.8,16.6,18.03,77.8,64.0,71.23,,0.5,0.1,0.33,,,,0.0
IUNG2,2024-08-06T18:00:00Z,16.4,15.0,15.65,99.8,81.8,89.78,,1.4,0.2,0.67,,,,0.0
IUNG2,2024-08-06T19:00:00Z,15.2,13.8,14.7,99.8,96.0,98.03,,1.5,0.2,0.82,,,,0.0
IUNG2,2024-08-06T20:00:00Z,13.8,12.8,13.47,99.8,99.8,99.8,,0.5,0.0,0.1,,,,0.0
IUNG2,2024-08-06T21:00:00Z,13.1,12.4,12.85,99.8,99.8,99.8,,0.8,0.0,0.17,,,,0.0
IUNG2,2024-08-06T22:00:00Z,12.6,12.3,12.43,99.8,99.8,99.8,,0.0,0.0,0.0,,,,0.0
IUNG2,2024-08-06T23:00:00Z,12.2,11.5,11.82,99.8,99.8,99.8,,0.5,0.0,0.25,,,,0.0
IUNG2,2024-08-07T00:00:00Z,11.4,10.9,11.22,99.8,99.8,99.8,,0.5,0.0,0.27,,,,0.0
IUNG2,2024-08-07T01:00:00Z,10.8,10.5,10.65,99.8,99.8,99.8,,0.7,0.0,0.4,,,,0.0
IUNG2,2024-08-07T02:00:00Z,11.1,10.4,10.72,99.8,99.8,99.8,,0.2,0.0,0.07,,,,0.0
IUNG2,2024-08-07T03:00:00Z,12.2,10.4,11.35,99.8,99.8,99.8,,0.6,0.0,0.22,,,,0.0
IUNG2,2024-08-07T04:00:00Z,14.6,12.6,13.5,99.9,99.8,99.82,,0.9,0.3,0.57,,,,0.0
IUNG2,2024-08-07T05:00:00Z,18.5,15.0,16.8,99.4,74.9,86.97,,0.9,0.2,0.5,,,,0.0
IUNG2,2024-08-07T06:00:00Z,21.4,19.3,20.37,69.2,61.8,64.75,,0.8,0.3,0.52,,,,0.1
IUNG2,2024-08-07T07:00:00Z,22.9,21.7,22.38,59.3,51.0,55.08,,1.3,0.6,0.95,,,,0.0
IUNG2,2024-08-07T08:00:00Z,24.3,23.2,23.63,49.5,47.3,48.33,,1.7,0.9,1.23,,,,0.0
IUNG2,2024-08-07T09:00:00Z,25.1,24.0,24.62,47.3,44.1,45.98,,1.8,1.2,1.45,,,,0.0
IUNG2,2024-08-07T10:00:00Z,25.6,24.7,25.17,45.3,42.3,43.98,,2.3,1.6,2.02,,,,0.0
IUNG2,2024-08-07T11:00:00Z,26.2,25.4,25.83,44.3,42.0,42.77,,2.3,1.3,1.65,,,,0.0
IUNG2,2024-08-07T12:00:00Z,26.8,25.8,26.33,42.8,40.7,41.65,,2.3,0.8,1.8,,,,0.0
IUNG2,2024-08-07T13:00:00Z,26.7,26.2,26.52,41.8,39.3,39.93,,2.9,1.4,2.13,,,,0.0
IUNG2,2024-08-07T14:00:00Z,26.6,26.3,26.47,39.3,37.5,38.52,,2.8,1.7,2.45,,,,0.0
IUNG2,2024-08-07T15:00:00Z,26.8,25.9,26.32,43.4,40.1,40.83,,1.3,0.4,0.9,,,,0.0
IUNG2,2024-08-07T16:00:00Z,25.9,22.6,24.42,56.1,44.0,48.85,,0.6,0.2,0.43,,,,0.0
IUNG2,2024-08-07T17:00:00Z,21.9,18.3,19.83,80.7,59.6,70.97,,0.4,0.0,0.22,,,,0.0
IUNG2,2024-08-07T18:00:00Z,17.8,16.9,17.43,92.5,82.7,85.45,,0.0,0.0,0.0,,,,0.0
IUNG2,2024-08-07T19:00:00Z,16.7,16.4,16.57,99.8,98.5,99.27,,0.6,0.0,0.13,,,,0.0
IUNG2,2024-08-07T20:00:00Z,15.6,15.2,15.47,99.8,99.8,99.8,,0.0,0.0,0.0,,,,0.0
IUNG2,2024-08-07T21:00:00Z,15.3,14.7,15.03,99.8,99.8,99.8,,0.2,0.0,0.03,,,,0.0
IUNG2,2024-08-07T22:00:00Z,14.9,14.4,14.65,99.8,99.8,99.8,,0.6,0.0,0.32,,,,0.0
IUNG2,2024-08-07T23:00:00Z,14.4,13.5,13.8,99.8,99.8,99.8,,0.0,0.0,0.0,,,,0.0
IUNG2,2024-08-08T00:00:00Z,13.8,13.1,13.45,99.8,99.8,99.8,,0.8,0.0,0.17,,,,0.0
IUNG2,2024-08-08T01:00:00Z,13.8,12.6,13.15,99.8,99.8,99.8,,0.7,0.0,0.13,,,,0.0
IUNG2,2024-08-08T02:00:00Z,13.6,12.8,13.3,99.8,99.8,99.8,,0.9,0.0,0.42,,,,0.0
IUNG2,2024-08-08T03:00:00Z,15.2,13.1,14.42,99.8,99.8,99.8,,0.5,0.0,0.17,,,,0.1
IUNG2,2024-08-08T04:00:00Z,17.5,15.3,16.53,99.9,98.3,99.45,,0.8,0.1,0.48,,,,0.0
IUNG2,2024-08-08T05:00:00Z,19.2,17.8,18.6,97.2,91.6,93.7,,1.4,0.5,1.0,,,,0.0
IUNG2,2024-08-08T06:00:00Z,20.1,19.6,19.82,89.8,87.0,88.63,,1.4,0.7,0.95,,,,0.0
IUNG2,2024-08-08T07:00:00Z,20.7,20.2,20.42,85.0,83.4,84.32,,1.6,1.0,1.27,,,,0.0
IUNG2,2024-08-08T08:00:00Z,21.9,20.8,21.15,85.6,76.1,83.37,,3.4,1.3,2.12,,,,0.0
IUNG2,2024-08-08T09:00:00Z,22.6,22.0,22.32,70.8,64.4,67.2,,3.6,0.6,1.96,,,,0.0
IUNG2,2024-08-08T10:00:00Z,23.7,22.5,23.07,64.9,61.5,63.03,,1.3,0.5,0.82,,,,0.0
IUNG2,2024-08-08T11:00:00Z,24.4,23.7,23.95,63.1,61.1,62.02,,1.6,0.9,1.3,,,,0.0
IUNG2,2024-08-08T12:00:00Z,26.1,24.6,25.37,60.0,54.1,57.65,,1.8,0.8,1.27,,,,0.0
IUNG2,2024-08-08T13:00:00Z,26.4,25.8,26.1,54.7,52.5,53.67,,1.9,0.8,1.35,,,,0.0
IUNG2,2024-08-08T14:00:00Z,26.0,24.5,24.97,61.8,55.5,59.77,,1.3,0.2,0.67,,,,0.1
